Id,SalePrice
2076,127353.19
2077,151654.69
2078,128342.37
2079,129295.45
2080,117359.21
2081,130712.805
2082,124942.234
2083,150905.34
2084,117479.92
2085,118614.04
2086,116423.25
2087,123341.36
2088,90829.55
2089,73200.46
2090,125877.03
2091,128681.0
2092,128022.45
2093,115499.94
2094,128699.04
2095,140325.28
2096,79881.875
2097,95078.72
2098,148668.22
2099,52282.305
2100,84179.8
2101,131576.03
2102,117035.52
2103,101200.9
2104,135283.08
2105,122575.4
2106,72121.41
2107,214464.0
2108,114533.58
2109,112245.36
2110,130370.07
2111,149557.58
2112,138973.23
2113,115735.68
2114,109925.25
2115,163674.17
2116,126778.914
2117,154966.5
2118,118192.97
2119,105752.055
2120,108704.16
2121,120596.56
2122,101843.69
2123,88691.62
2124,169191.53
2125,131849.5
2126,157964.34
2127,146036.92
2128,123291.38
2129,106950.38
2130,144540.62
2131,148563.2
2132,118229.945
2133,124479.695
2134,115053.92
2135,101967.11
2136,76603.01
2137,108341.41
2138,135415.9
2139,151416.95
2140,142829.16
2141,149777.97
2142,125204.766
2143,147573.05
2144,126604.69
2145,133525.39
2146,165897.38
2147,143046.31
2148,121502.09
2149,142723.62
2150,220967.97
2151,113243.805
2152,180374.94
2153,164201.83
2154,104641.17
2155,133123.47
2156,290995.66
2157,225585.72
2158,236294.86
2159,205219.47
2160,176030.1
2161,242161.81
2162,418408.44
2163,337606.44
2164,262500.5
2165,168757.72
2166,149335.53
2167,222143.81
2168,196558.17
2169,197864.36
2170,213000.89
2171,152530.34
2172,140810.56
2173,169136.2
2174,229881.5
2175,332386.25
2176,333069.75
2177,240762.89
2178,209722.2
2179,143944.72
2180,220653.16
2181,185760.58
2182,216458.58
2183,186643.14
2184,124800.04
2185,119771.9
2186,144629.7
2187,156778.4
2188,160707.83
2189,214462.97
2190,85816.45
2191,85587.69
2192,94182.84
2193,101426.89
2194,95859.91
2195,112398.86
2196,97023.19
2197,111036.51
2198,158086.72
2199,169370.89
2200,141310.47
2201,136744.55
2202,221275.64
2203,150526.31
2204,174321.56
2205,114870.39
2206,144017.5
2207,211080.44
2208,258114.53
2209,229141.69
2210,127374.445
2211,121759.73
2212,114500.05
2213,101126.9
2214,121063.03
2215,101557.66
2216,146257.42
2217,73955.34
2218,64988.047
2219,74023.44
2220,53927.91
2221,310516.97
2222,271740.28
2223,306128.78
2224,207928.64
2225,117596.73
2226,187180.75
2227,201601.1
2228,268723.75
2229,250922.0
2230,151377.69
2231,221904.55
2232,178557.3
2233,170079.05
2234,230899.67
2235,209149.56
2236,259625.67
2237,344630.1
2238,211480.19
2239,112089.61
2240,156886.23
2241,149103.14
2242,131602.14
2243,125822.42
2244,102760.875
2245,99462.63
2246,145319.2
2247,110416.97
2248,124680.96
2249,125943.914
2250,135170.62
2251,105699.625
2252,176771.31
2253,153766.39
2254,183499.42
2255,185495.39
2256,184925.94
2257,199762.84
2258,176892.05
2259,178406.66
2260,157704.53
2261,187958.88
2262,208772.72
2263,372430.5
2264,344652.78
2265,163194.11
2266,326172.5
2267,369461.38
2268,427086.66
2269,148400.92
2270,192153.62
2271,222179.83
2272,198502.06
2273,167065.28
2274,175327.25
2275,160269.17
2276,196840.69
2277,184764.28
2278,149739.4
2279,131585.95
2280,122101.59
2281,162239.6
2282,181825.88
2283,102983.68
2284,112117.62
2285,158248.88
2286,124587.06
2287,348773.97
2288,271082.03
2289,376461.06
2290,453107.4
2291,332627.56
2292,432158.94
2293,442334.34
2294,418891.56
2295,413238.94
2296,285714.75
2297,325787.94
2298,313779.3
2299,369036.0
2300,348486.06
2301,290163.75
2302,240420.55
2303,241907.69
2304,247549.92
2305,179151.22
2306,173890.02
2307,182442.5
2308,219500.89
2309,275950.62
2310,204971.06
2311,191153.84
2312,186443.89
2313,173839.94
2314,169218.33
2315,178840.53
2316,186943.31
2317,181745.61
2318,178077.56
2319,180619.88
2320,188354.38
2321,246989.86
2322,176800.12
2323,193716.12
2324,164880.5
2325,205634.4
2326,173057.86
2327,205602.44
2328,228417.75
2329,185850.06
2330,178410.23
2331,358069.28
2332,388577.22
2333,324207.22
2334,250471.08
2335,274791.44
2336,323750.25
2337,197881.72
2338,273516.06
2339,209922.7
2340,390706.06
2341,214126.98
2342,232808.31
2343,218321.55
2344,212836.62
2345,239908.88
2346,205570.88
2347,200935.44
2348,234260.42
2349,183253.19
2350,299238.12
2351,247442.77
2352,263103.0
2353,222258.25
2354,135543.05
2355,159304.73
2356,153696.17
2357,191558.61
2358,189825.88
2359,129872.7
2360,115927.23
2361,142524.62
2362,282445.84
2363,144632.19
2364,164379.66
2365,207513.23
2366,192704.17
2367,226106.3
2368,206284.36
2369,220687.23
2370,168981.42
2371,166135.19
2372,193754.19
2373,286362.9
2374,313339.44
2375,274655.97
2376,273516.3
2377,340200.44
2378,139365.31
2379,183260.7
2380,141620.1
2381,163659.19
2382,204897.97
2383,200959.58
2384,254220.44
2385,162659.9
2386,135573.03
2387,134228.5
2388,96040.45
2389,130571.02
2390,150203.8
2391,146430.2
2392,116134.16
2393,175418.56
2394,145494.48
2395,208731.52
2396,142786.66
2397,230976.75
2398,136012.44
2399,56368.04
2400,54090.47
2401,117514.88
2402,140247.55
2403,136419.44
2404,148058.25
2405,159679.83
2406,139936.92
2407,126516.58
2408,146019.23
2409,124431.984
2410,166472.06
2411,118465.61
2412,161808.5
2413,133095.92
2414,140097.16
2415,134888.61
2416,131131.33
2417,136887.03
2418,131455.88
2419,128072.89
2420,121947.984
2421,148329.33
2422,111596.5
2423,123181.14
2424,161837.66
2425,197361.17
2426,132995.44
2427,135107.22
2428,190280.44
2429,116106.914
2430,129107.18
2431,106681.86
2432,148435.6
2433,151865.7
2434,142016.11
2435,148525.23
2436,107604.234
2437,111457.59
2438,125030.44
2439,105029.39
2440,121114.42
2441,96856.97
2442,98482.42
2443,115503.02
2444,129077.26
2445,74132.8
2446,125943.914
2447,187375.78
2448,135681.17
2449,101948.83
2450,149178.66
2451,120920.06
2452,207145.66
2453,90025.8
2454,117862.94
2455,121281.67
2456,135950.06
2457,124705.336
2458,113044.94
2459,104649.66
2460,135999.72
2461,111984.04
2462,135264.5
2463,122517.2
2464,172761.38
2465,135349.03
2466,115186.44
2467,138994.72
2468,71454.92
2469,74306.36
2470,183714.62
2471,221661.52
2472,169119.1
2473,121734.3
2474,84172.086
2475,213477.97
2476,107817.484
2477,124247.71
2478,151310.14
2479,108553.12
2480,154712.8
2481,124365.55
2482,126136.59
2483,114736.7
2484,125984.64
2485,124325.23
2486,161182.27
2487,170228.34
2488,158243.28
2489,157188.31
2490,151269.6
2491,88219.05
2492,186200.28
2493,142257.11
2494,156348.97
2495,81264.29
2496,263356.06
2497,152557.39
2498,113428.09
2499,91518.63
2500,126492.81
2501,132189.19
2502,145163.8
2503,85987.34
2504,174643.38
2505,221218.47
2506,257240.67
2507,286012.2
2508,256235.34
2509,211623.03
2510,224481.55
2511,181670.4
2512,203373.83
2513,206276.1
2514,287198.97
2515,150242.9
2516,165551.1
2517,138270.06
2518,150856.98
2519,221577.19
2520,211327.98
2521,190863.12
2522,216106.28
2523,127691.52
2524,133383.1
2525,147354.22
2526,134440.39
2527,110553.734
2528,132288.44
2529,137395.8
2530,119000.86
2531,246896.14
2532,221081.58
2533,193285.6
2534,233414.78
2535,326104.38
2536,232438.94
2537,238281.05
2538,179790.16
2539,192063.31
2540,167552.73
2541,182572.69
2542,166575.12
2543,126983.414
2544,124926.74
2545,132397.36
2546,127825.67
2547,145161.58
2548,146085.81
2549,157667.84
2550,227346.98
2551,141409.28
2552,130733.0
2553,74530.13
2554,106676.97
2555,115623.81
2556,106447.91
2557,116171.266
2558,145457.17
2559,132673.9
2560,147451.36
2561,144704.62
2562,131628.5
2563,153961.84
2564,206635.22
2565,134576.11
2566,154624.3
2567,135211.23
2568,198102.27
2569,211391.28
2570,124208.02
2571,184478.34
2572,146417.2
2573,208489.6
2574,278851.66
2575,130272.38
2576,123414.31
2577,160495.39
2578,90576.18
2579,65306.96
2580,97118.914
2581,93883.94
2582,99706.05
2583,279585.8
2584,162818.06
2585,174941.27
2586,225830.88
2587,201156.5
2588,159265.23
2589,145008.55
2590,207599.53
2591,209541.67
2592,207071.2
2593,259360.14
2594,190595.0
2595,200704.66
2596,305111.28
2597,181186.97
2598,286260.22
2599,324287.94
2600,143070.19
2601,149389.08
2602,82646.984
2603,90118.4
2604,87143.61
2605,75944.266
2606,142569.77
2607,187601.97
2608,195240.31
2609,165920.16
2610,111240.01
2611,119531.92
2612,152363.88
2613,132802.78
2614,126724.16
2615,157785.62
2616,142086.81
2617,175525.5
2618,191444.1
2619,193596.1
2620,189318.39
2621,179185.9
2622,179248.12
2623,259443.5
2624,298319.5
2625,304467.16
2626,171601.75
2627,171618.94
2628,485915.9
2629,486095.75
2630,385851.94
2631,458792.28
2632,420437.62
2633,335202.53
2634,420301.72
2635,155701.11
2636,172812.95
2637,181464.34
2638,255319.88
2639,192199.81
2640,154725.48
2641,104926.17
2642,187195.39
2643,102369.62
2644,125476.35
2645,105715.05
2646,96452.03
2647,100858.95
2648,142951.39
2649,146077.03
2650,155126.33
2651,142478.02
2652,418763.75
2653,244795.17
2654,236973.45
2655,397287.1
2656,320529.72
2657,357406.06
2658,304310.7
2659,303818.03
2660,355516.62
2661,355990.94
2662,357850.47
2663,304722.2
2664,258925.17
2665,322559.44
2666,276874.28
2667,170173.31
2668,184469.02
2669,171130.6
2670,282854.5
2671,187435.48
2672,191389.53
2673,199719.23
2674,196959.17
2675,185958.75
2676,188774.28
2677,191199.42
2678,254153.78
2679,270707.44
2680,280753.7
2681,401388.3
2682,337034.78
2683,485599.03
2684,326302.25
2685,342123.3
2686,264415.56
2687,317088.62
2688,218273.25
2689,201947.66
2690,469558.06
2691,180931.75
2692,132690.48
2693,192415.67
2694,139530.22
2695,191125.95
2696,184372.28
2697,178673.81
2698,195487.92
2699,171375.56
2700,158256.88
2701,145337.64
2702,115262.914
2703,126556.04
2704,143861.0
2705,122358.86
2706,116216.805
2707,129021.63
2708,135135.83
2709,108506.33
2710,127035.86
2711,289928.9
2712,380273.62
2713,179543.94
2714,149557.72
2715,172051.9
2716,143254.1
2717,186854.72
2718,230463.2
2719,152898.66
2720,172997.8
2721,137664.69
2722,161259.14
2723,152403.11
2724,127370.555
2725,133982.69
2726,142863.22
2727,177098.16
2728,176519.45
2729,147183.16
2730,143515.27
2731,128282.41
2732,126971.42
2733,161441.48
2734,140378.56
2735,132334.11
2736,136793.08
2737,124887.31
2738,136250.14
2739,164884.12
2740,138892.55
2741,145112.3
2742,151989.16
2743,148624.14
2744,157307.53
2745,141892.38
2746,136257.17
2747,149796.25
2748,120923.875
2749,128974.88
2750,135973.53
2751,132891.97
2752,201593.8
2753,150994.45
2754,204126.0
2755,127467.164
2756,92961.54
2757,64824.69
2758,82190.31
2759,166014.81
2760,127136.336
2761,144349.98
2762,147994.31
2763,182200.47
2764,153841.78
2765,304602.78
2766,117318.586
2767,90822.266
2768,136652.9
2769,136475.12
2770,153094.03
2771,110827.88
2772,110892.586
2773,151283.3
2774,139751.14
2775,124823.97
2776,139150.42
2777,140403.33
2778,105430.31
2779,118679.555
2780,99001.09
2781,95010.92
2782,89084.62
2783,103514.31
2784,123670.45
2785,136874.23
2786,72204.41
2787,117503.68
2788,74172.76
2789,190822.72
2790,84632.02
2791,113802.56
2792,54306.164
2793,149093.89
2794,98893.52
2795,118615.625
2796,105079.19
2797,192223.64
2798,105863.66
2799,114413.164
2800,63498.44
2801,113625.68
2802,136121.95
2803,158391.84
2804,138119.03
2805,94726.83
2806,80864.21
2807,169853.58
2808,151378.55
2809,133327.14
2810,130838.65
2811,157889.78
2812,159175.34
2813,151397.17
2814,155260.58
2815,99992.766
2816,246723.12
2817,152286.16
2818,128251.95
2819,157158.48
2820,137197.44
2821,112726.164
2822,197427.25
2823,277929.6
2824,170084.4
2825,165833.78
2826,131421.9
2827,142031.14
2828,213722.83
2829,193555.47
2830,230741.39
2831,181113.72
2832,241181.14
2833,302055.44
2834,205326.36
2835,211294.72
2836,186683.19
2837,157350.3
2838,150664.33
2839,181820.33
2840,204424.84
2841,203882.81
2842,220631.05
2843,147809.39
2844,159540.23
2845,121085.664
2846,206176.19
2847,197644.08
2848,205805.48
2849,188886.28
2850,291399.72
2851,223561.38
2852,247818.5
2853,236141.89
2854,143315.17
2855,199481.47
2856,196108.98
2857,182854.62
2858,202241.0
2859,115185.23
2860,124522.2
2861,123563.055
2862,187866.6
2863,124260.984
2864,243443.7
2865,143599.61
2866,144136.89
2867,95007.84
2868,98996.09
2869,110989.08
2870,126714.61
2871,86461.41
2872,52015.68
2873,89746.86
2874,140917.9
2875,119447.03
2876,159644.95
2877,137187.36
2878,172286.86
2879,133788.22
2880,99537.22
2881,148555.12
2882,156184.3
2883,182958.06
2884,217260.4
2885,185641.39
2886,212397.42
2887,99356.64
2888,130042.75
2889,52023.22
2890,82279.016
2891,133669.61
2892,44827.61
2893,76226.38
2894,54878.973
2895,292783.06
2896,294877.4
2897,195612.5
2898,142608.94
2899,219373.44
2900,155242.81
2901,200362.14
2902,182410.14
2903,361436.0
2904,360990.56
2905,85400.73
2906,211266.31
2907,112400.79
2908,132698.84
2909,139319.06
2910,81359.28
2911,82646.984
2912,139663.2
2913,83005.92
2914,77122.945
2915,82706.28
2916,81927.055
2917,157065.58
2918,117960.766
2919,232456.67
